EID,key,direction,time
0,t,0,1494857416475
1,t,1,1494857416646
2,h,0,1494857416740
3,h,1,1494857416802
4,i,0,1494857416834
5,i,1,1494857417021
6,s,0,1494857417302
7,s,1,1494857417426
8,SPACE,0,1494857417863
9,SPACE,1,1494857418004
10,i,0,1494857418409
11,i,1,1494857418518
12,s,0,1494857418596
13,s,1,1494857418737
14,SPACE,0,1494857418815
15,SPACE,1,1494857418940
16,a,0,1494857418986
17,a,1,1494857419111
18,SPACE,0,1494857419236
19,SPACE,1,1494857419376
20,t,0,1494857419938
21,t,1,1494857420047
22,e,0,1494857420078
23,e,1,1494857420172
24,s,0,1494857420297
25,s,1,1494857420406
26,t,0,1494857420484
27,t,1,1494857420593
28,SPACE,0,1494857420890
29,SPACE,1,1494857420983
30,t,0,1494857421373
31,t,1,1494857421514
32,o,0,1494857421560
33,o,1,1494857421670
34,SPACE,0,1494857421841
35,SPACE,1,1494857421950
36,s,0,1494857422075
37,s,1,1494857422231
38,e,0,1494857422372
39,e,1,1494857422481
40,e,0,1494857422574
41,e,1,1494857422652
42,SPACE,0,1494857422793
43,SPACE,1,1494857422933
44,i,0,1494857423401
45,i,1,1494857423495
46,f,0,1494857423666
47,f,1,1494857423776
48,SPACE,0,1494857423869
49,SPACE,1,1494857423994
50,t,0,1494857424868
51,t,1,1494857424961
52,h,0,1494857425102
53,h,1,1494857425211
54,e,0,1494857425320
55,e,1,1494857425429
56,SPACE,0,1494857425523
57,SPACE,1,1494857425663
58,w,0,1494857426194
59,w,1,1494857426318
60,o,0,1494857426428
61,o,1,1494857426537
62,r,0,1494857426677
63,r,1,1494857426786
64,d,0,1494857426942
65,d,1,1494857427067
66,s,0,1494857427254
67,s,1,1494857427379
68,SPACE,0,1494857428003
69,SPACE,1,1494857428128
70,t,0,1494857428939
71,t,1,1494857429033
72,h,0,1494857429158
73,h,1,1494857429267
74,a,0,1494857429329
75,a,1,1494857429485
76,t,0,1494857429532
77,t,1,1494857429641
78,SPACE,0,1494857429891
79,SPACE,1,1494857430031
80,i,0,1494857430390
81,i,1,1494857430484
82,SPACE,0,1494857430655
83,SPACE,1,1494857430764
84,t,0,1494857430998
