EID,key,direction,time
0,t,0,1494929855698
1,t,1,1494929855885
2,h,0,1494929856368
3,i,0,1494929856493
4,h,1,1494929856571
5,s,0,1494929856649
6,i,1,1494929856712
7,s,1,1494929856868
8,SPACE,0,1494929856930
9,SPACE,1,1494929856992
10,i,0,1494929857070
11,i,1,1494929857133
12,s,0,1494929857289
13,s,1,1494929857367
14,SPACE,0,1494929857429
15,SPACE,1,1494929857538
16,a,0,1494929857616
17,a,1,1494929857726
18,SPACE,0,1494929857897
19,SPACE,1,1494929857960
20,t,0,1494929858459
21,t,1,1494929858552
22,e,0,1494929858630
23,e,1,1494929858693
24,s,0,1494929858755
25,s,1,1494929858896
26,t,0,1494929858974
27,t,1,1494929859036
28,SPACE,0,1494929859098
29,SPACE,1,1494929859161
30,t,0,1494929860456
31,t,1,1494929860518
32,o,0,1494929860596
33,o,1,1494929860658
34,SPACE,0,1494929860721
35,SPACE,1,1494929860846
36,s,0,1494929860924
37,s,1,1494929860986
38,r,0,1494929861048
39,r,1,1494929861126
40,BACKSPACE,0,1494929861688
41,BACKSPACE,1,1494929861828
42,e,0,1494929861984
43,e,1,1494929862047
44,e,0,1494929862156
45,e,1,1494929862234
46,SPACE,0,1494929862296
47,SPACE,1,1494929862359
48,i,0,1494929863357
49,i,1,1494929863435
50,f,0,1494929863576
51,f,1,1494929863654
52,SPACE,0,1494929863716
53,SPACE,1,1494929863778
54,h,0,1494929863903
55,h,1,1494929863981
56,e,0,1494929864106
57,e,1,1494929864200
58,SPACE,0,1494929864293
59,SPACE,1,1494929864371
60,BACKSPACE,0,1494929865479
61,BACKSPACE,1,1494929865572
62,BACKSPACE,0,1494929865713
63,BACKSPACE,1,1494929865775
64,BACKSPACE,0,1494929866009
65,BACKSPACE,1,1494929866087
66,t,0,1494929866867
67,t,1,1494929867054
68,h,0,1494929867117
69,h,1,1494929867195
70,e,0,1494929867257
71,e,1,1494929867335
72,SPACE,0,1494929867398
73,SPACE,1,1494929867460
74,w,0,1494929867538
75,w,1,1494929867616
76,p,0,1494929867694
77,p,1,1494929867741
78,r,0,1494929867819
79,r,1,1494929867881
80,d,0,1494929868146
81,d,1,1494929868240
82,s,0,1494929868349
83,s,1,1494929868412
84,SPACE,0,1494929868474
85,SPACE,1,1494929868552
86,BACKSPACE,0,1494929869613
87,BACKSPACE,1,1494929869722
88,BACKSPACE,0,1494929869784
89,BACKSPACE,1,1494929869847
90,BACKSPACE,0,1494929869987
91,BACKSPACE,1,1494929870112
92,BACKSPACE,0,1494929870221
93,BACKSPACE,1,1494929870284
94,BACKSPACE,0,1494929870362
95,BACKSPACE,1,1494929870424
96,o,0,1494929870923
97,o,1,1494929871126
98,r,0,1494929871188
99,r,1,1494929871266
100,d,0,1494929871360
101,d,1,1494929871438
102,s,0,1494929871532
103,s,1,1494929871610
104,SPACE,0,1494929872920
105,SPACE,1,1494929873045
106,t,0,1494929873294
107,t,1,1494929873357
108,h,0,1494929873419
109,h,1,1494929873497
110,a,0,1494929873560
111,a,1,1494929873638
112,t,0,1494929873700
113,t,1,1494929873762
114,SPACE,0,1494929873825
115,SPACE,1,1494929873887
116,i,0,1494929874074
117,i,1,1494929874168
118,SPACE,0,1494929874230
119,SPACE,1,1494929874293
120,t,0,1494929874433
121,t,1,1494929874496
122,y,0,1494929874620
123,y,1,1494929874683
124,p,0,1494929875104
125,p,1,1494929875213
126,e,0,1494929875276
127,e,1,1494929875354
128,SPACE,0,1494929875416
129,SPACE,1,1494929875478
130,a,0,1494929877210
131,a,1,1494929877428
132,r,0,1494929877506
133,e,0,1494929877584
134,r,1,1494929877647
135,e,1,1494929877709
136,SPACE,0,1494929877787
137,SPACE,1,1494929877881
138,u,0,1494929878068
139,u,1,1494929878146
140,n,0,1494929878271
141,i,0,1494929878380
142,n,1,1494929878520
143,i,1,1494929878614
144,q,0,1494929878832
145,q,1,1494929878942
146,u,0,1494929879004
147,u,1,1494929879113
148,e,0,1494929879191
149,e,1,1494929879269
150,SPACE,0,1494929879332
151,SPACE,1,1494929879394
152,t,0,1494929880361
153,t,1,1494929880439
154,o,0,1494929880502
155,o,1,1494929880564
156,SPACE,0,1494929880673
157,SPACE,1,1494929880767
158,m,0,1494929880829
159,e,0,1494929880923
160,m,1,1494929880985
161,e,1,1494929881063
162,SPACE,0,1494929881188
163,SPACE,1,1494929881250
164,BACKSPACE,0,1494929881375
165,BACKSPACE,1,1494929881531
166,.,0,1494929882093
167,.,1,1494929882202
168,SPACE,0,1494929882296
169,SPACE,1,1494929882358
170,t,0,1494929887381
171,t,1,1494929887459
172,h,0,1494929887584
173,h,1,1494929887647
174,e,0,1494929887725
175,e,1,1494929887787
176,r,0,1494929887865
177,r,1,1494929887927
178,e,0,1494929887990
179,e,1,1494929888099
180,SPACE,0,1494929888177
181,SPACE,1,1494929888317
182,a,0,1494929888692
183,a,1,1494929888848
184,r,0,1494929888910
185,e,0,1494929888988
186,r,1,1494929889066
187,e,1,1494929889144
188,SPACE,0,1494929889331
189,SPACE,1,1494929889394
190,t,0,1494929889690
191,t,1,1494929889768
192,w,0,1494929890002
193,w,1,1494929890080
194,o,0,1494929890143
195,o,1,1494929890267
196,SPACE,0,1494929890392
197,SPACE,1,1494929890470
198,s,0,1494929890533
199,s,1,1494929890595
200,e,0,1494929890673
201,e,1,1494929890735
202,m,0,1494929890798
203,n,0,1494929890860
204,m,1,1494929890938
205,n,1,1494929891001
206,BACKSPACE,0,1494929891687
207,BACKSPACE,1,1494929891749
208,BACKSPACE,0,1494929891952
209,BACKSPACE,1,1494929892046
210,n,0,1494929892498
211,n,1,1494929892561
212,t,0,1494929892779
213,t,1,1494929892841
214,e,0,1494929892919
215,e,1,1494929892982
216,n,0,1494929893450
217,n,1,1494929893528
218,c,0,1494929893621
219,e,0,1494929893699
220,c,1,1494929893777
221,e,1,1494929893840
222,s,0,1494929893918
223,s,1,1494929894074
224,SPACE,0,1494929894136
225,SPACE,1,1494929894199
226,o,0,1494929894339
227,o,1,1494929894448
228,BACKSPACE,0,1494929895041
229,BACKSPACE,1,1494929895213
230,i,0,1494929895431
231,i,1,1494929895509
232,n,0,1494929895571
233,n,1,1494929895634
234,SPACE,0,1494929895774
235,SPACE,1,1494929895852
236,t,0,1494929895915
237,t,1,1494929895977
238,h,0,1494929896039
239,h,1,1494929896117
240,i,0,1494929896617
241,i,1,1494929896695
242,s,0,1494929896757
243,s,1,1494929896819
244,SPACE,0,1494929896897
245,SPACE,1,1494929896960
246,d,0,1494929898145
247,a,0,1494929898223
248,d,1,1494929898317
249,t,0,1494929898457
250,a,1,1494929898520
251,t,1,1494929898567
252,a,0,1494929898645
253,SPACE,0,1494929898707
254,a,1,1494929898769
255,SPACE,1,1494929898847
256,s,0,1494929899066
257,a,0,1494929899191
258,s,1,1494929899253
259,a,1,1494929899315
260,m,0,1494929899471
261,m,1,1494929899534
262,p,0,1494929899612
263,l,0,1494929899752
264,p,1,1494929899830
265,l,1,1494929899893
266,e,0,1494929899955
267,e,1,1494929900017
268,/,0,1494929901000
269,/,1,1494929901094
270,BACKSPACE,0,1494929901515
271,BACKSPACE,1,1494929901655
272,.,0,1494929902248
273,.,1,1494929902326
274,RETURN,0,1494929908441
275,RETURN,1,1494929908566
276,t,0,1494929911125
277,t,1,1494929911187
278,h,0,1494929911249
279,i,0,1494929911359
280,h,1,1494929911468
281,i,1,1494929911593
282,SPACE,0,1494929911671
283,SPACE,1,1494929911733
284,BACKSPACE,0,1494929911936
285,BACKSPACE,1,1494929912061
286,s,0,1494929912123
287,s,1,1494929912201
288,SPACE,0,1494929912263
289,SPACE,1,1494929912326
290,i,0,1494929912388
291,i,1,1494929912466
292,s,0,1494929912997
293,s,1,1494929913059
294,SPACE,0,1494929913121
295,SPACE,1,1494929913199
296,a,0,1494929913262
297,a,1,1494929913324
298,SPACE,0,1494929913387
299,SPACE,1,1494929913465
300,t,0,1494929913745
301,t,1,1494929913808
302,e,0,1494929913870
303,e,1,1494929913948
304,s,0,1494929914042
305,s,1,1494929914104
306,t,0,1494929914182
307,t,1,1494929914245
308,SPACE,0,1494929914307
309,SPACE,1,1494929914369
310,t,0,1494929914510
311,t,1,1494929914635
312,p,0,1494929914697
313,o,0,1494929914822
314,p,1,1494929914884
315,o,1,1494929915025
316,BACKSPACE,0,1494929915617
317,BACKSPACE,1,1494929915680
318,BACKSPACE,0,1494929915758
319,BACKSPACE,1,1494929915820
320,o,0,1494929916288
321,o,1,1494929916366
322,SPACE,0,1494929916444
323,SPACE,1,1494929916507
324,s,0,1494929916616
325,s,1,1494929916709
326,e,0,1494929916772
327,e,1,1494929916834
328,e,0,1494929916928
329,e,1,1494929916990
330,SPACE,0,1494929917053
331,SPACE,1,1494929917115
332,o,0,1494929917193
333,o,1,1494929917287
334,BACKSPACE,0,1494929917567
335,BACKSPACE,1,1494929917677
336,i,0,1494929917942
337,i,1,1494929918004
338,f,0,1494929918067
339,f,1,1494929918207
340,SPACE,0,1494929918285
341,SPACE,1,1494929918347
342,t,0,1494929918410
343,t,1,1494929918472
344,h,0,1494929918550
345,h,1,1494929918659
346,e,0,1494929918753
347,e,1,1494929918815
348,SPACE,0,1494929918878
349,SPACE,1,1494929918940
350,w,0,1494929919081
351,w,1,1494929919159
352,o,0,1494929919221
353,o,1,1494929919283
354,r,0,1494929919346
355,r,1,1494929919424
356,d,0,1494929919611
357,d,1,1494929919720
358,s,0,1494929919798
359,s,1,1494929919861
360,SPACE,0,1494929919923
361,SPACE,1,1494929920001
362,t,0,1494929920407
363,t,1,1494929920500
364,h,0,1494929920609
365,a,0,1494929920719
366,h,1,1494929920781
367,a,1,1494929920843
368,t,0,1494929920921
369,t,1,1494929920984
370,SPACE,0,1494929921062
371,SPACE,1,1494929921124
372,i,0,1494929921452
373,i,1,1494929921514
374,SPACE,0,1494929921577
375,SPACE,1,1494929921686
376,t,0,1494929921811
377,t,1,1494929921889
378,y,0,1494929921998
379,y,1,1494929922060
380,p,0,1494929922169
381,p,1,1494929922247
382,e,0,1494929922388
383,e,1,1494929922450
384,SPACE,0,1494929922528
385,SPACE,1,1494929922606
386,a,0,1494929922731
387,a,1,1494929922840
388,r,0,1494929922918
389,e,0,1494929922996
390,r,1,1494929923059
391,e,1,1494929923137
392,SPACE,0,1494929923199
393,SPACE,1,1494929923261
394,u,0,1494929923339
395,u,1,1494929923417
396,n,0,1494929923527
397,i,0,1494929923683
398,n,1,1494929923776
399,i,1,1494929923854
400,q,0,1494929924431
401,q,1,1494929924509
402,u,0,1494929924587
403,u,1,1494929924650
404,r,0,1494929924775
405,r,1,1494929924837
406,BACKSPACE,0,1494929925211
407,BACKSPACE,1,1494929925321
408,e,0,1494929925414
409,e,1,1494929925492
410,SPACE,0,1494929925555
411,SPACE,1,1494929925633
412,t,0,1494929926132
413,t,1,1494929926194
414,o,0,1494929926272
415,o,1,1494929926335
416,SPACE,0,1494929926413
417,m,0,1494929926475
418,SPACE,1,1494929926553
419,e,0,1494929926615
420,m,1,1494929926693
421,e,1,1494929926818
422,.,0,1494929927255
423,.,1,1494929927349
424,SPACE,0,1494929927489
425,SPACE,1,1494929927551
426,t,0,1494929928425
427,t,1,1494929928519
428,h,0,1494929928581
429,h,1,1494929928659
430,w,0,1494929928768
431,w,1,1494929928909
432,BACKSPACE,0,1494929929174
433,BACKSPACE,1,1494929929252
434,e,0,1494929929330
435,e,1,1494929929392
436,r,0,1494929929486
437,r,1,1494929929548
438,e,0,1494929930047
439,e,1,1494929930188
440,SPACE,0,1494929930250
441,SPACE,1,1494929930313
442,a,0,1494929930391
443,a,1,1494929930500
444,r,0,1494929930562
445,e,0,1494929930718
446,r,1,1494929930812
447,SPACE,0,1494929930921
448,e,1,1494929930983
449,SPACE,1,1494929931061
450,t,0,1494929931373
451,t,1,1494929931436
452,w,0,1494929931904
453,w,1,1494929931966
454,o,0,1494929932029
455,o,1,1494929932122
456,SPACE,0,1494929932185
457,SPACE,1,1494929932247
458,s,0,1494929932809
459,s,1,1494929932902
460,e,0,1494929933027
461,e,1,1494929933089
462,n,0,1494929933167
463,n,1,1494929933308
464,t,0,1494929933464
465,t,1,1494929933557
466,e,0,1494929933620
467,e,1,1494929933682
468,n,0,1494929934135
469,n,1,1494929934228
470,c,0,1494929934322
471,e,0,1494929934400
472,c,1,1494929934478
473,e,1,1494929934540
474,s,0,1494929934618
475,s,1,1494929934712
476,SPACE,0,1494929934790
477,SPACE,1,1494929934930
478,i,0,1494929935024
479,i,1,1494929935102
480,n,0,1494929935227
481,n,1,1494929935351
482,t,0,1494929935539
483,SPACE,0,1494929935601
484,t,1,1494929935663
485,SPACE,1,1494929935757
486,BACKSPACE,0,1494929935975
487,BACKSPACE,1,1494929936085
488,BACKSPACE,0,1494929936147
489,BACKSPACE,1,1494929936225
490,SPACE,0,1494929936287
491,SPACE,1,1494929936365
492,t,0,1494929936428
493,t,1,1494929936521
494,h,0,1494929936599
495,i,0,1494929936709
496,h,1,1494929936771
497,s,0,1494929936849
498,i,1,1494929936989
499,s,1,1494929937052
500,SPACE,0,1494929937114
501,SPACE,1,1494929937208
502,d,0,1494929937395
503,a,0,1494929937504
504,d,1,1494929937582
505,a,1,1494929937645
506,t,0,1494929937738
507,t,1,1494929937801
508,a,0,1494929937925
509,a,1,1494929938066
510,SPACE,0,1494929938128
511,SPACE,1,1494929938222
512,s,0,1494929938284
513,a,0,1494929938393
514,s,1,1494929938471
515,a,1,1494929938534
516,m,0,1494929938596
517,m,1,1494929938690
518,p,0,1494929938830
519,l,0,1494929938986
520,p,1,1494929939064
521,l,1,1494929939158
522,e,0,1494929939220
523,e,1,1494929939298
524,.,0,1494929939969
525,.,1,1494929940063
526,RETURN,0,1494929941529
527,RETURN,1,1494929941669
528,t,0,1494929942637
529,t,1,1494929942777
530,j,0,1494929942917
531,i,0,1494929943105
532,i,1,1494929943261
533,j,1,1494929943401
534,BACKSPACE,0,1494929943573
535,BACKSPACE,1,1494929943666
536,BACKSPACE,0,1494929943729
537,BACKSPACE,1,1494929943885
538,h,0,1494929944384
539,i,0,1494929944524
540,h,1,1494929944665
