EID,key,direction,time
0,t,0,1493484018936
1,t,1,1493484019045
2,h,0,1493484019139
3,i,0,1493484019310
4,h,1,1493484019373
5,s,0,1493484019451
6,i,1,1493484019513
7,s,1,1493484019653
8,SPACE,0,1493484019716
9,SPACE,1,1493484019778
10,i,0,1493484019856
11,s,0,1493484019965
12,i,1,1493484020028
13,s,1,1493484020137
14,SPACE,0,1493484020277
15,SPACE,1,1493484020355
16,a,0,1493484020418
17,a,1,1493484020480
18,SPACE,0,1493484020558
19,SPACE,1,1493484020621
20,t,0,1493484020699
21,e,0,1493484020839
22,t,1,1493484020979
23,e,1,1493484021120
24,s,0,1493484021307
25,s,1,1493484021447
26,t,0,1493484021588
27,SPACE,0,1493484021884
28,t,1,1493484022196
29,SPACE,1,1493484022399
30,t,0,1493484022555
31,p,0,1493484022695
32,t,1,1493484022820
33,p,1,1493484022961
34,SPACE,0,1493484023148
35,s,0,1493484023351
36,SPACE,1,1493484023553
37,s,1,1493484023741
38,BACKSPACE,0,1493484023881
39,BACKSPACE,1,1493484024021
40,BACKSPACE,0,1493484024162
41,BACKSPACE,1,1493484024365
42,BACKSPACE,0,1493484024536
43,BACKSPACE,1,1493484024957
44,o,0,1493484025113
45,o,1,1493484025301
46,SPACE,0,1493484025457
47,SPACE,1,1493484025597
48,s,0,1493484025737
49,s,1,1493484025878
50,e,0,1493484026018
51,e,1,1493484026159
52,e,0,1493484026361
53,e,1,1493484026564
54,SPACE,0,1493484026720
55,SPACE,1,1493484026845
56,i,0,1493484027001
57,i,1,1493484027391
58,f,0,1493484027578
59,SPACE,0,1493484027719
60,f,1,1493484027843
61,SPACE,1,1493484027999
62,t,0,1493484028124
63,h,0,1493484028265
64,t,1,1493484028452
65,h,1,1493484028592
66,e,0,1493484028733
67,e,1,1493484028857
68,SPACE,0,1493484028998
69,SPACE,1,1493484029123
70,w,0,1493484029216
71,o,0,1493484029388
72,w,1,1493484029528
73,o,1,1493484029653
74,r,0,1493484029793
75,r,1,1493484029918
76,d,0,1493484030121
77,s,0,1493484030261
78,d,1,1493484030433
79,s,1,1493484030636
80,SPACE,0,1493484030761
81,SPACE,1,1493484030901
82,t,0,1493484031026
83,t,1,1493484031166
84,h,0,1493484031291
85,a,0,1493484031447
86,h,1,1493484031587
87,t,0,1493484031712
88,a,1,1493484031853
89,SPACE,0,1493484031977
90,t,1,1493484032118
91,SPACE,1,1493484032211
92,i,0,1493484032367
93,i,1,1493484032555
94,SPACE,0,1493484032695
95,SPACE,1,1493484032835
96,t,0,1493484032960
97,t,1,1493484033101
98,y,0,1493484033225
99,y,1,1493484033381
100,[,0,1493484033522
101,[,1,1493484033647
102,e,0,1493484033771
103,e,1,1493484033896
104,SPACE,0,1493484034005
105,SPACE,1,1493484034130
106,a,0,1493484034255
107,a,1,1493484034395
108,BACKSPACE,0,1493484034536
109,BACKSPACE,1,1493484034661
110,BACKSPACE,0,1493484034785
111,BACKSPACE,1,1493484034941
112,BACKSPACE,0,1493484035082
113,BACKSPACE,1,1493484035191
114,BACKSPACE,0,1493484035316
115,BACKSPACE,1,1493484035487
116,p,0,1493484035612
117,p,1,1493484035721
118,e,0,1493484035909
119,SPACE,0,1493484036033
120,e,1,1493484036143
121,SPACE,1,1493484036267
122,a,0,1493484036423
123,r,0,1493484036548
124,a,1,1493484036673
125,e,0,1493484036798
126,r,1,1493484036923
127,SPACE,0,1493484037047
128,e,1,1493484037157
129,SPACE,1,1493484037281
130,u,0,1493484037359
131,u,1,1493484037593
132,n,0,1493484037718
133,i,0,1493484037827
134,n,1,1493484037952
135,i,1,1493484038061
136,q,0,1493484038186
137,q,1,1493484038295
138,u,0,1493484038451
139,u,1,1493484038576
140,e,0,1493484038701
141,e,1,1493484038810
142,SPACE,0,1493484038935
143,SPACE,1,1493484039044
144,t,0,1493484039169
145,o,0,1493484039278
146,t,1,1493484039403
147,o,1,1493484039590
148,SPACE,0,1493484039731
149,SPACE,1,1493484039840
150,m,0,1493484039949
151,e,0,1493484040043
152,m,1,1493484040167
153,e,1,1493484040277
154,.,0,1493484040401
155,.,1,1493484040557
156,SPACE,0,1493484040698
157,SPACE,1,1493484040823
158,t,0,1493484040932
159,t,1,1493484041057
160,e,0,1493484041166
161,e,1,1493484041291
162,BACKSPACE,0,1493484041400
163,BACKSPACE,1,1493484041852
164,h,0,1493484041977
165,h,1,1493484042086
166,e,0,1493484042211
167,r,0,1493484042320
168,e,1,1493484042429
169,r,1,1493484042617
170,e,0,1493484042726
171,e,1,1493484042851
172,SPACE,0,1493484042960
173,SPACE,1,1493484043085
174,a,0,1493484043194
175,r,0,1493484043303
176,a,1,1493484043412
177,e,0,1493484043584
178,r,1,1493484043709
179,SPACE,0,1493484043833
180,e,1,1493484044099
181,SPACE,1,1493484044364
182,t,0,1493484044473
183,t,1,1493484044660
184,w,0,1493484044769
185,w,1,1493484044894
186,p,0,1493484045003
187,p,1,1493484045128
188,n,0,1493484045237
189,SPACE,0,1493484045362
190,SPACE,1,1493484045471
191,n,1,1493484045643
192,BACKSPACE,0,1493484045783
193,BACKSPACE,1,1493484045971
194,BACKSPACE,0,1493484046080
195,BACKSPACE,1,1493484046236
196,BACKSPACE,0,1493484046407
197,BACKSPACE,1,1493484046579
198,o,0,1493484046719
199,o,1,1493484046829
200,SPACE,0,1493484046953
201,SPACE,1,1493484047063
202,e,0,1493484047187
203,e,1,1493484047297
204,BACKSPACE,0,1493484047421
205,BACKSPACE,1,1493484047531
206,s,0,1493484047733
207,s,1,1493484047843
208,e,0,1493484047967
209,e,1,1493484048077
210,n,0,1493484048201
211,n,1,1493484048326
212,t,0,1493484048435
213,t,1,1493484048591
